POP_BEST,POP_AVG,QUALS_CNT,SOL_CNT
1,0.099,0,0
1,0.836,0,0
2,0.844,0,0
2,1.011,0,0
2,1.321,0,0
2,1.311,0,0
2,1.356,0,0
2,1.333,0,0
2,1.407,0,0
2,1.524,0,0
2,1.521,0,0
2,1.519,0,0
2,1.541,0,0
2,1.554,0,0
2,1.537,0,0
2,1.552,0,0
2,1.565,0,0
2,1.512,0,0
2,1.503,0,0
2,1.531,0,0
2,1.53,0,0
2,1.573,0,0
2,1.562,0,0
2,1.553,0,0
2,1.532,0,0
2,1.514,0,0
2,1.555,0,0
2,1.521,0,0
2,1.542,0,0
2,1.525,0,0
2,1.522,0,0
2,1.553,0,0
2,1.562,0,0
2,1.517,0,0
2,1.533,0,0
2,1.544,0,0
2,1.554,0,0
2,1.565,0,0
2,1.551,0,0
2,1.573,0,0
2,1.578,0,0
2,1.55,0,0
2,1.536,0,0
2,1.525,0,0
2,1.502,0,0
2,1.562,0,0
2,1.552,0,0
2,1.543,0,0
2,1.512,0,0
2,1.498,0,0
2,1.473,0,0
2,1.476,0,0
2,1.463,0,0
2,1.435,0,0
2,1.442,0,0
2,1.399,0,0
2,1.412,0,0
2,1.461,0,0
2,1.44,0,0
2,1.363,0,0
2,1.435,0,0
2,1.397,0,0
2,1.41,0,0
2,1.414,0,0
2,1.349,0,0
2,1.385,0,0
2,1.379,0,0
2,1.341,0,0
2,1.339,0,0
3,1.362,0,0
3,1.432,0,0
3,1.489,0,0
3,1.514,0,0
3,1.422,0,0
3,1.477,0,0
3,1.506,0,0
3,1.44,0,0
3,1.469,0,0
3,1.461,0,0
3,1.409,0,0
3,1.446,0,0
3,1.554,0,0
3,1.508,0,0
3,1.489,0,0
3,1.557,0,0
3,1.531,0,0
3,1.556,0,0
3,1.495,0,0
3,1.484,0,0
3,1.445,0,0
3,1.455,0,0
3,1.534,0,0
3,1.524,0,0
3,1.531,0,0
3,1.505,0,0
3,1.532,0,0
3,1.483,0,0
3,1.468,0,0
3,1.606,0,0
3,1.454,0,0
3,1.477,0,0
3,1.574,0,0
3,1.472,0,0
3,1.463,0,0
3,1.409,0,0
3,1.439,0,0
3,1.414,0,0
3,1.47,0,0
3,1.44,0,0
3,1.438,0,0
3,1.391,0,0
3,1.468,0,0
3,1.359,0,0
3,1.424,0,0
3,1.438,0,0
3,1.466,0,0
3,1.378,0,0
3,1.38,0,0
3,1.353,0,0
3,1.473,0,0
3,1.335,0,0
3,1.278,0,0
3,1.4,0,0
3,1.398,0,0
3,1.399,0,0
3,1.414,0,0
3,1.441,0,0
3,1.416,0,0
3,1.394,0,0
3,1.492,0,0
3,1.324,0,0
3,1.415,0,0
3,1.423,0,0
3,1.349,0,0
3,1.401,0,0
3,1.392,0,0
3,1.314,0,0
3,1.381,0,0
3,1.38,0,0
3,1.395,0,0
3,1.359,0,0
3,1.309,0,0
3,1.422,0,0
3,1.416,0,0
3,1.408,0,0
3,1.371,0,0
3,1.351,0,0
3,1.505,0,0
3,1.401,0,0
3,1.408,0,0
3,1.434,0,0
3,1.432,0,0
3,1.395,0,0
3,1.285,0,0
3,1.478,0,0
3,1.442,0,0
3,1.426,0,0
3,1.39,0,0
3,1.371,0,0
3,1.44,0,0
3,1.368,0,0
3,1.385,0,0
3,1.416,0,0
3,1.415,0,0
3,1.441,0,0
3,1.389,0,0
3,1.362,0,0
3,1.341,0,0
3,1.326,0,0
3,1.378,0,0
3,1.354,0,0
3,1.325,0,0
3,1.374,0,0
3,1.273,0,0
3,1.264,0,0
3,1.297,0,0
3,1.318,0,0
3,1.281,0,0
3,1.327,0,0
3,1.383,0,0
4,1.431,0,0
4,1.39,0,0
4,1.343,0,0
4,1.463,0,0
4,1.498,0,0
4,1.405,0,0
4,1.353,0,0
4,1.489,0,0
4,1.488,0,0
4,1.329,0,0
4,1.395,0,0
4,1.431,0,0
4,1.381,0,0
4,1.423,0,0
4,1.434,0,0
4,1.416,0,0
4,1.443,0,0
4,1.525,0,0
4,1.482,0,0
4,1.451,0,0
4,1.538,0,0
4,1.449,0,0
4,1.433,0,0
4,1.504,0,0
4,1.478,0,0
4,1.447,0,0
4,1.499,0,0
4,1.501,0,0
4,1.426,0,0
4,1.596,0,0
4,1.404,0,0
4,1.526,0,0
4,1.547,0,0
4,1.393,0,0
4,1.522,0,0
4,1.503,0,0
4,1.408,0,0
4,1.51,0,0
4,1.499,0,0
4,1.496,0,0
4,1.466,0,0
4,1.654,0,0
4,1.5,0,0
4,1.586,0,0
4,1.576,0,0
4,1.554,0,0
4,1.53,0,0
4,1.564,0,0
4,1.6,0,0
4,1.499,0,0
4,1.476,0,0
4,1.429,0,0
4,1.466,0,0
4,1.657,0,0
5,1.589,0,0
5,1.612,0,0
5,1.742,0,0
5,1.724,0,0
5,1.723,0,0
5,1.643,0,0
5,1.699,0,0
5,1.728,0,0
5,1.673,0,0
5,1.69,0,0
5,1.643,0,0
5,1.673,0,0
5,1.633,0,0
5,1.755,0,0
5,1.613,0,0
5,1.679,0,0
5,1.704,0,0
5,1.743,0,0
5,1.695,0,0
5,1.913,0,0
5,1.742,0,0
5,1.712,0,0
5,1.763,0,0
5,1.762,0,0
5,1.853,0,0
5,1.795,0,0
5,1.706,0,0
5,1.918,0,0
5,1.787,0,0
5,1.731,0,0
5,1.825,0,0
5,1.923,0,0
5,1.946,0,0
5,1.747,0,0
5,1.805,0,0
5,1.793,0,0
5,1.869,0,0
5,1.827,0,0
5,1.672,0,0
5,1.806,0,0
5,1.802,0,0
5,1.761,0,0
5,1.815,0,0
5,1.873,0,0
5,1.794,0,0
5,1.794,0,0
5,1.845,0,0
5,1.828,0,0
5,1.892,0,0
5,1.844,0,0
5,1.846,0,0
5,2.009,0,0
5,1.895,0,0
5,1.941,0,0
5,1.881,0,0
5,1.868,0,0
5,1.92,0,0
5,1.906,0,0
5,1.921,0,0
5,1.937,0,0
5,1.825,0,0
5,1.857,0,0
5,1.844,0,0
5,1.943,0,0
5,1.921,0,0
5,1.763,0,0
5,1.781,0,0
5,1.806,0,0
5,1.896,0,0
5,1.911,0,0
5,1.832,0,0
5,1.95,0,0
5,1.824,0,0
5,1.773,0,0
5,1.874,0,0
5,1.835,0,0
5,1.881,0,0
5,1.964,0,0
5,1.793,0,0
5,1.812,0,0
5,1.946,0,0
5,1.944,0,0
5,1.872,0,0
5,1.91,0,0
5,1.844,0,0
5,1.861,0,0
5,1.908,0,0
5,1.906,0,0
5,1.933,0,0
5,1.964,0,0
5,1.961,0,0
5,1.957,0,0
5,1.869,0,0
5,1.983,0,0
5,1.935,0,0
5,2.025,0,0
5,1.996,0,0
5,1.978,0,0
5,2.03,0,0
5,2.008,0,0
5,1.991,0,0
5,2.059,0,0
5,2.071,0,0
5,1.882,0,0
5,2.002,0,0
5,2.04,0,0
5,2.027,0,0
5,1.96,0,0
5,1.94,0,0
5,1.986,0,0
5,1.937,0,0
5,1.972,0,0
5,2.059,0,0
5,2.072,0,0
5,2.012,0,0
5,2.022,0,0
5,2.011,0,0
5,2.118,0,0
5,1.993,0,0
5,2.099,0,0
5,2.026,0,0
5,2.113,0,0
5,2,0,0
5,2.003,0,0
5,2.076,0,0
5,2.076,0,0
5,2.028,0,0
5,2.043,0,0
5,2.076,0,0
5,2.026,0,0
5,2.136,0,0
5,2.145,0,0
5,2.133,0,0
5,2.078,0,0
5,2.084,0,0
5,2.129,0,0
5,2.144,0,0
5,2.161,0,0
5,2.097,0,0
5,2.199,0,0
