12,12
12,12
12,11.983
346,18.63
346,210.459
346,213.247
346,208.816
346,217.411
346,216.003
346,205.388
346,216.897
346,202.817
346,211.003
346,229.722
351,227.286
353,230.55
351,211.352
364,191.98
358,186.282
363,209.586
369,199.312
367,200.204
359,180.231
360,187.486
390,207.238
354,204.454
362,190.904
351,165.276
366,193.728
368,190.087
372,219.172
370,238.319
364,235.181
368,219.155
384,239.661
374,208.954
376,251.511
371,231.413
378,250.457
372,254.959
375,246.177
370,248.96
368,247.091
370,252.125
377,243.489
371,252.016
388,253.501
378,258.312
377,254.229
367,253.62
369,249.348
362,256.197
394,257.319
367,260.028
376,259.42
372,245.603
370,257.499
369,260.011
378,267.875
376,262.166
372,262.541
383,254.667
375,254.005
373,251.975
377,249.424
376,250.665
367,245.719
372,258.827
376,255.829
370,255.538
375,261.44
363,254.309
373,233.259
366,229.033
367,223.693
364,242.625
373,226.662
358,169.752
362,219.958
360,226.366
371,196.71
363,211.692
369,189.244
358,193.022
377,214.09
368,196.885
369,202.709
374,203.741
359,229.304
364,201.458
357,146.693
360,141.663
363,210.609
359,177.937
360,195.396
359,178.977
379,216.425
360,227.457
361,227.415
379,249.928
377,238.151
367,235.245
393,257.531
367,254.007
380,244.841
367,249.261
375,238.621
366,250.999
377,233.89
367,239.332
369,254.225
363,247.396
368,220.454
349,226.848
367,239.965
370,246.63
369,263.189
378,250.852
383,272.476
378,261.4
374,267.217
371,259.074
376,260.76
380,267.539
375,248.726
374,253.259
369,247.141
369,259.722
381,255.761
370,227.097
372,223.81
378,228.576
371,223.49
368,185.906
363,190.94
364,172.986
370,142.833
374,187.194
379,197.743
376,196.231
389,199.932
372,209.852
376,202.037
369,183.112
369,166.489
356,159.639
374,175.851
372,197.145
364,211.624
367,176.545
379,192.618
363,192.766
377,170.65
353,178
377,194.13
356,177.223
354,190.655
370,194.604
357,173.307
361,163.228
368,177.037
362,160.71
362,165.048
361,190.517
368,176.864
359,201.188
365,182.482
364,158.73
377,155.133
366,191.955
379,177.151
380,183.083
370,181.54
384,201.085
371,185.924
356,189.312
364,178.769
373,186.402
372,191.231
361,174.109
365,178.828
354,168.858
360,165.831
356,189.591
358,198.388
360,211.153
365,206.598
369,211.479
365,215.474
356,220.912
368,214.358
369,223.937
363,205.767
363,173.966
382,177.066
361,164.106
365,165.407
370,167.034
370,176.518
366,171.205
375,184.986
364,157.09
377,154.231
378,157.395
355,125.662
346,116.158
348,115.564
346,143.141
346,149.925
359,159.834
355,167.541
349,163.481
361,159.43
351,186.953
363,152.28
362,153.741
360,157.744
364,156.519
356,164.186
377,152.17
360,147.974
363,181.128
357,163.594
366,136.27
356,133.418
353,135.424
356,143.884
359,134.002
380,142.962
357,135.444
365,133.328
359,155.937
370,154.11
362,156.766
359,155.4
347,154.118
347,146.855
362,191.914
353,182.667
352,194.816
362,157.822
360,168.774
365,151.81
348,196.089
358,160.767
357,154.094
356,125.608
371,162.306
347,177.685
362,163.177
359,152.86
359,209.472
364,146.362
360,190.322
360,192.207
355,193.006
356,218.068
358,188.359
353,148.641
356,166.973
362,184.023
363,209.614
356,208.212
362,192.484
369,203.95
360,186.277
362,193.898
367,199.822
363,180.556
361,182.481
365,179.498
360,177.77
368,202.738
364,207.402
371,194.912
364,183.258
354,168.756
359,188.8
371,194.902
364,171.212
366,170.272
351,169.874
367,156.443
368,182.027
361,194.379
376,221.346
373,233.265
368,232.195
379,148.82
374,205.256
365,207.003
378,215.382
360,198.121
363,200.157
367,194.187
367,207.972
368,195.146
382,194.571
364,184.727
356,189.286
360,172.668
364,197.374
365,195.59
376,189.032
364,195.756
351,194.135
355,212.643
355,180.48
352,173.139
355,190.207
361,201.15
357,230.413
359,224.732
365,218.308
366,219.151
361,228.488
361,236.768
359,211.723
370,182.491
361,200.763
354,199.823
363,208.275
361,211.622
357,206.994
366,211.086
358,208.536
367,207.757
