POP_BEST,POP_AVG,QUALS_CNT,SOL_CNT
1,0.123,0,0
1,0.865,0,0
1,0.831,0,0
1,0.864,0,0
1,0.842,0,0
1,0.857,0,0
1,0.816,0,0
1,0.795,0,0
1,0.756,0,0
1,0.731,0,0
1,0.76,0,0
1,0.728,0,0
1,0.704,0,0
1,0.733,0,0
1,0.691,0,0
1,0.73,0,0
1,0.747,0,0
2,0.672,0,0
2,0.705,0,0
2,0.676,0,0
2,0.764,0,0
2,0.771,0,0
2,0.701,0,0
2,0.658,0,0
2,0.673,0,0
2,0.706,0,0
2,0.693,0,0
2,0.673,0,0
2,0.652,0,0
2,0.657,0,0
2,0.613,0,0
2,0.626,0,0
2,0.624,0,0
2,0.671,0,0
2,0.628,0,0
2,0.657,0,0
2,0.654,0,0
2,0.691,0,0
2,0.704,0,0
2,0.755,0,0
2,0.682,0,0
2,0.721,0,0
2,0.724,0,0
2,0.797,0,0
2,0.757,0,0
2,0.785,0,0
2,0.798,0,0
2,0.799,0,0
2,0.828,0,0
2,0.784,0,0
2,0.81,0,0
2,0.869,0,0
2,0.813,0,0
2,0.844,0,0
2,0.795,0,0
2,0.859,0,0
2,0.878,0,0
2,0.925,0,0
2,0.898,0,0
2,0.977,0,0
2,0.891,0,0
2,0.936,0,0
2,0.982,0,0
2,0.959,0,0
2,0.961,0,0
2,1.018,0,0
2,0.924,0,0
2,1.018,0,0
2,1.007,0,0
2,1.001,0,0
2,1.046,0,0
3,1.02,0,0
3,0.998,0,0
3,1.022,0,0
3,1.018,0,0
3,1.054,0,0
3,1.084,0,0
3,1.07,0,0
3,1.07,0,0
3,1.065,0,0
3,1.072,0,0
3,1.083,0,0
3,1.055,0,0
3,1.079,0,0
3,1.09,0,0
3,1.096,0,0
3,1.083,0,0
3,1.114,0,0
3,1.12,0,0
3,1.083,0,0
3,1.059,0,0
3,1.094,0,0
3,1.065,0,0
3,1.079,0,0
3,1.089,0,0
3,1.168,0,0
3,1.155,0,0
3,1.213,0,0
4,1.187,0,0
4,1.124,0,0
4,1.149,0,0
4,1.148,0,0
4,1.239,0,0
4,1.174,0,0
4,1.11,0,0
4,1.128,0,0
4,1.152,0,0
4,1.168,0,0
4,1.207,0,0
4,1.186,0,0
4,1.174,0,0
4,1.167,0,0
4,1.189,0,0
4,1.122,0,0
4,1.234,0,0
4,1.252,0,0
4,1.2,0,0
4,1.24,0,0
4,1.199,0,0
4,1.279,0,0
4,1.233,0,0
4,1.161,0,0
4,1.179,0,0
4,1.211,0,0
4,1.171,0,0
4,1.239,0,0
4,1.269,0,0
4,1.195,0,0
4,1.158,0,0
4,1.227,0,0
4,1.231,0,0
4,1.254,0,0
4,1.262,0,0
4,1.243,0,0
4,1.172,0,0
4,1.23,0,0
4,1.23,0,0
4,1.215,0,0
4,1.218,0,0
4,1.206,0,0
4,1.219,0,0
4,1.278,0,0
4,1.212,0,0
4,1.255,0,0
4,1.225,0,0
4,1.307,0,0
4,1.274,0,0
4,1.308,0,0
4,1.305,0,0
4,1.222,0,0
4,1.188,0,0
4,1.315,0,0
5,1.319,0,0
5,1.367,0,0
5,1.391,0,0
5,1.315,0,0
5,1.336,0,0
5,1.393,0,0
5,1.42,0,0
5,1.425,0,0
5,1.433,0,0
5,1.492,0,0
5,1.379,0,0
5,1.409,0,0
5,1.455,0,0
5,1.489,0,0
6,1.444,0,0
6,1.538,0,0
6,1.548,0,0
6,1.539,0,0
6,1.581,0,0
6,1.626,0,0
6,1.577,0,0
6,1.568,0,0
6,1.744,0,0
6,1.691,0,0
6,1.577,0,0
6,1.693,0,0
6,1.632,0,0
6,1.77,0,0
6,1.865,0,0
6,1.798,0,0
6,1.834,0,0
6,1.806,0,0
6,2.04,0,0
6,1.802,0,0
6,1.97,0,0
6,1.877,0,0
6,1.768,0,0
6,2,0,0
6,1.944,0,0
7,1.93,0,0
7,1.987,0,0
7,2.029,0,0
7,1.882,0,0
7,2.031,0,0
7,2.055,0,0
7,1.963,0,0
7,2.137,0,0
7,1.821,0,0
7,1.969,0,0
8,2.029,0,0
8,2.098,0,0
8,2.09,0,0
8,1.971,0,0
8,2.001,0,0
8,2.098,0,0
8,2.042,0,0
8,2.111,0,0
8,2.17,0,0
8,2.121,0,0
8,2.121,0,0
8,1.968,0,0
8,2.093,0,0
8,2.167,0,0
8,2.237,0,0
8,2.34,0,0
8,2.255,0,0
8,2.179,0,0
8,2.092,0,0
8,2.228,0,0
8,2.166,0,0
8,2.093,0,0
8,2.31,0,0
8,2.231,0,0
10,2.235,0,0
10,2.23,0,0
10,2.315,0,0
18,2.397,0,0
19,2.618,0,0
95,3.119,0,0
95,14.822,0,0
96,25.967,0,0
96,29.802,0,0
96,32.788,0,0
96,33.428,0,0
96,30.728,0,0
96,31.646,0,0
96,30.809,0,0
96,30.947,0,0
96,35.049,0,0
96,31.972,0,0
96,29.353,0,0
96,31.257,0,0
96,33.354,0,0
96,31.685,0,0
96,33.444,0,0
96,34.949,0,0
96,31.292,0,0
98,32.079,0,0
98,33.346,0,0
98,35.437,0,0
98,31.54,0,0
98,32.657,0,0
98,33.872,0,0
98,32.917,0,0
98,31.413,0,0
98,33.119,0,0
98,33.954,0,0
98,32.024,0,0
98,36.764,0,0
98,33.965,0,0
98,35.542,0,0
98,32.459,0,0
98,32.51,0,0
98,32.916,0,0
98,32.957,0,0
98,33.895,0,0
98,31.5,0,0
98,33.6,0,0
98,35.339,0,0
98,31.874,0,0
98,30.87,0,0
98,32.172,0,0
98,31.885,0,0
98,30.879,0,0
98,32.742,0,0
98,32.612,0,0
98,32.74,0,0
98,32.748,0,0
98,31.154,0,0
98,32.612,0,0
98,34.407,0,0
98,32.928,0,0
98,31.877,0,0
98,31.907,0,0
98,30.563,0,0
98,30.329,0,0
98,29.947,0,0
98,33.24,0,0
98,31.903,0,0
98,33.343,0,0
98,32.613,0,0
98,31.289,0,0
98,32.554,0,0
98,31.825,0,0
98,33.292,0,0
98,33.206,0,0
