POP_BEST,POP_AVG,QUALS_CNT,SOL_CNT
6,0.051,0,0
9,3.623,0,0
10,4.655,0,0
250,5.638,0,0
250,76.875,0,0
253,145.583,0,0
1000,132.862,1,1
1000,464.442,371,371
1000,747.868,701,701
1000,771.866,721,721
1000,793.169,734,734
1000,737.955,684,684
1000,798.339,753,753
1000,756.9,694,694
1000,784.418,740,740
1000,782.139,727,727
1000,769.399,720,719
1000,783.846,747,747
1000,740.47,700,700
1000,773.844,739,739
1000,759.999,741,741
1000,763.459,734,734
1000,772.008,749,748
1000,776.366,767,767
1000,735.906,720,720
1000,779.066,754,754
1000,752.926,731,731
1000,762.971,741,741
1000,770.083,756,756
1000,766.987,739,738
1000,796.071,780,780
1000,762.083,744,744
1000,780.06,763,763
1000,770.512,759,759
1000,782.087,775,775
1000,767.169,756,756
1000,742.704,735,735
1000,757.103,746,746
1000,787.088,782,782
1000,776.332,766,766
1000,761.278,754,754
1000,754.981,742,742
1000,773.595,758,758
1000,779.502,770,770
1000,758.472,750,750
1000,796.157,788,788
1000,768.096,756,756
1000,779.125,773,773
1000,777.283,770,770
1000,794.636,785,785
1000,782.075,773,773
1000,813.092,810,810
1000,757.02,749,749
1000,780.69,774,774
1000,773.163,770,770
1000,772.103,760,760
1000,777.495,774,774
1000,793.688,783,783
1000,793.712,790,790
1000,781.798,769,769
1000,784.306,776,776
1000,802.195,796,796
1000,803.59,801,801
1000,799.775,795,795
1000,800.173,789,789
1000,806.873,801,801
1000,770.277,762,762
1000,788.676,782,782
1000,778.154,773,773
1000,804.354,799,799
1000,785.216,778,778
1000,809.064,804,804
1000,796.115,790,790
1000,796.132,790,790
1000,796.65,791,791
1000,799.158,791,791
1000,810.325,805,805
1000,803.674,797,797
1000,789.196,782,782
1000,788.486,777,777
1000,774.182,771,771
1000,783.342,776,776
1000,761.654,757,757
1000,804.031,797,797
1000,797.009,792,792
1000,828.092,823,823
1000,788.08,785,785
1000,790.075,786,786
1000,805.858,804,804
1000,807.74,803,803
1000,783.162,777,777
1000,806.066,800,800
1000,785.825,775,775
