POP_BEST,POP_AVG,QUALS_CNT,SOL_CNT
1,0.105,0,0
1,0.88,0,0
1,0.88,0,0
1,0.864,0,0
1,0.817,0,0
1,0.878,0,0
2,0.846,0,0
2,0.891,0,0
2,1.241,0,0
2,1.048,0,0
2,1.22,0,0
2,1.364,0,0
2,1.39,0,0
2,1.325,0,0
2,1.293,0,0
2,1.312,0,0
2,1.333,0,0
2,1.332,0,0
2,1.292,0,0
2,1.252,0,0
2,1.17,0,0
2,1.087,0,0
2,1.238,0,0
2,1.203,0,0
2,1.221,0,0
2,1.181,0,0
2,1.253,0,0
2,1.167,0,0
2,1.065,0,0
2,1.07,0,0
2,1.108,0,0
2,1.094,0,0
2,1.181,0,0
2,1.179,0,0
2,1.185,0,0
2,1.157,0,0
2,1.294,0,0
2,1.134,0,0
2,1.165,0,0
2,1.064,0,0
2,1.105,0,0
2,1.119,0,0
2,1.143,0,0
2,1.144,0,0
2,1.011,0,0
2,0.989,0,0
2,1.125,0,0
2,1.119,0,0
2,1.102,0,0
2,1.201,0,0
2,1.088,0,0
2,1.086,0,0
2,1.043,0,0
2,1.14,0,0
2,1.143,0,0
3,1.208,0,0
3,1.235,0,0
3,1.294,0,0
3,1.235,0,0
3,1.331,0,0
3,1.283,0,0
3,1.284,0,0
3,1.228,0,0
3,1.236,0,0
3,1.356,0,0
3,1.313,0,0
3,1.338,0,0
3,1.215,0,0
3,1.333,0,0
3,1.33,0,0
3,1.258,0,0
3,1.207,0,0
3,1.345,0,0
3,1.36,0,0
3,1.194,0,0
3,1.261,0,0
3,1.387,0,0
2,0.985,0,0
2,1.015,0,0
3,1.154,0,0
3,1.211,0,0
3,1.314,0,0
3,1.236,0,0
3,1.04,0,0
3,1.496,0,0
3,1.474,0,0
3,1.079,0,0
3,1.282,0,0
3,1.214,0,0
3,1.119,0,0
3,1.374,0,0
3,1.362,0,0
4,1.45,0,0
4,1.343,0,0
4,1.438,0,0
4,1.404,0,0
4,1.383,0,0
4,1.427,0,0
4,1.406,0,0
4,1.419,0,0
4,1.773,0,0
4,1.629,0,0
4,1.495,0,0
4,1.599,0,0
