POP_BEST,POP_AVG,QUALS_CNT,SOL_CNT
1,0.133,0,0
1,0.851,0,0
2,0.868,0,0
2,0.911,0,0
2,1.359,0,0
3,1.082,0,0
2,1.002,0,0
3,1.264,0,0
2,1.161,0,0
2,1.242,0,0
2,1.381,0,0
2,1.061,0,0
2,1.231,0,0
2,0.906,0,0
2,0.946,0,0
2,1.045,0,0
2,1.118,0,0
2,0.893,0,0
2,0.803,0,0
2,0.984,0,0
2,1.003,0,0
2,0.967,0,0
2,1.239,0,0
2,1.33,0,0
2,1.297,0,0
2,1.018,0,0
2,1.224,0,0
3,1.195,0,0
3,1.122,0,0
3,1.321,0,0
3,1.396,0,0
3,1.388,0,0
3,1.387,0,0
3,1.302,0,0
3,1.591,0,0
3,1.338,0,0
3,1.623,0,0
3,1.561,0,0
3,1.627,0,0
3,1.559,0,0
3,1.613,0,0
3,1.704,0,0
3,1.597,0,0
3,1.575,0,0
3,1.553,0,0
3,1.5,0,0
3,1.403,0,0
3,1.495,0,0
3,1.57,0,0
3,1.651,0,0
3,1.676,0,0
3,1.706,0,0
3,1.602,0,0
3,1.316,0,0
3,1.212,0,0
3,1.132,0,0
3,1.43,0,0
3,1.438,0,0
3,1.6,0,0
3,1.413,0,0
3,1.474,0,0
3,1.525,0,0
3,1.49,0,0
3,1.515,0,0
3,1.607,0,0
3,1.581,0,0
3,1.553,0,0
3,1.273,0,0
3,1.426,0,0
3,1.727,0,0
3,1.581,0,0
3,1.642,0,0
3,1.695,0,0
3,1.647,0,0
3,1.702,0,0
3,1.566,0,0
3,1.648,0,0
3,1.527,0,0
3,1.472,0,0
3,1.457,0,0
3,1.481,0,0
3,1.448,0,0
3,1.486,0,0
3,1.34,0,0
3,1.461,0,0
3,1.624,0,0
3,1.578,0,0
3,1.577,0,0
3,1.526,0,0
3,1.345,0,0
3,1.574,0,0
3,1.201,0,0
3,1.437,0,0
3,1.322,0,0
3,1.415,0,0
3,1.545,0,0
3,1.348,0,0
3,1.393,0,0
3,1.583,0,0
3,1.466,0,0
3,1.586,0,0
3,1.502,0,0
3,1.626,0,0
3,1.569,0,0
3,1.486,0,0
3,1.567,0,0
3,1.373,0,0
3,1.457,0,0
3,1.134,0,0
3,1.359,0,0
3,1.708,0,0
3,1.619,0,0
3,1.562,0,0
3,1.41,0,0
3,1.433,0,0
3,1.575,0,0
3,1.492,0,0
3,1.686,0,0
3,1.629,0,0
3,1.483,0,0
3,1.595,0,0
3,1.661,0,0
3,1.672,0,0
3,1.624,0,0
3,1.643,0,0
3,1.448,0,0
3,1.467,0,0
3,1.395,0,0
3,1.718,0,0
3,1.452,0,0
3,1.652,0,0
3,1.547,0,0
3,1.48,0,0
3,1.547,0,0
3,1.529,0,0
3,1.471,0,0
3,1.462,0,0
3,1.559,0,0
3,1.583,0,0
3,1.419,0,0
3,1.483,0,0
3,1.562,0,0
3,1.539,0,0
3,1.384,0,0
3,1.239,0,0
3,1.422,0,0
3,1.572,0,0
3,1.554,0,0
3,1.496,0,0
3,1.555,0,0
3,1.615,0,0
3,1.358,0,0
3,1.471,0,0
3,1.371,0,0
3,1.41,0,0
3,1.495,0,0
3,1.455,0,0
3,1.359,0,0
3,1.386,0,0
4,1.535,0,0
4,1.52,0,0
4,1.47,0,0
4,1.617,0,0
4,1.599,0,0
4,1.566,0,0
4,1.676,0,0
4,1.691,0,0
4,1.699,0,0
4,1.584,0,0
4,1.714,0,0
4,1.478,0,0
4,1.331,0,0
4,1.412,0,0
5,1.549,0,0
4,1.566,0,0
4,1.503,0,0
4,1.479,0,0
5,1.498,0,0
5,1.699,0,0
5,1.794,0,0
5,1.605,0,0
5,1.675,0,0
5,1.71,0,0
5,1.512,0,0
5,1.669,0,0
5,1.657,0,0
5,1.674,0,0
5,1.87,0,0
5,1.749,0,0
5,1.602,0,0
4,1.459,0,0
4,1.61,0,0
4,1.329,0,0
4,1.544,0,0
4,1.503,0,0
4,1.584,0,0
4,1.414,0,0
4,1.57,0,0
4,1.48,0,0
4,1.573,0,0
4,1.299,0,0
4,1.451,0,0
4,1.238,0,0
4,1.4,0,0
4,1.323,0,0
4,1.626,0,0
4,1.536,0,0
4,1.363,0,0
5,1.441,0,0
5,1.456,0,0
5,1.712,0,0
5,1.641,0,0
5,1.65,0,0
5,1.858,0,0
5,1.713,0,0
5,1.884,0,0
5,1.743,0,0
5,1.703,0,0
5,1.961,0,0
5,2.058,0,0
5,1.676,0,0
5,1.799,0,0
5,1.887,0,0
5,1.636,0,0
5,1.638,0,0
5,1.611,0,0
5,1.558,0,0
5,1.883,0,0
5,1.73,0,0
5,1.799,0,0
5,1.452,0,0
5,1.642,0,0
5,1.617,0,0
5,1.741,0,0
5,1.731,0,0
5,1.819,0,0
5,1.754,0,0
5,1.653,0,0
5,1.576,0,0
5,1.645,0,0
5,1.732,0,0
5,1.604,0,0
5,1.647,0,0
5,1.681,0,0
5,1.659,0,0
5,1.601,0,0
5,1.672,0,0
5,1.867,0,0
5,1.688,0,0
5,1.61,0,0
5,1.731,0,0
5,1.795,0,0
5,1.84,0,0
5,1.551,0,0
5,1.571,0,0
5,1.737,0,0
5,1.595,0,0
5,1.7,0,0
5,1.766,0,0
5,1.677,0,0
5,1.38,0,0
5,1.522,0,0
5,1.611,0,0
5,1.542,0,0
5,1.702,0,0
5,1.758,0,0
5,1.588,0,0
6,1.615,0,0
6,1.533,0,0
6,1.555,0,0
6,1.676,0,0
6,1.477,0,0
6,1.624,0,0
6,1.566,0,0
6,1.545,0,0
6,1.661,0,0
6,1.447,0,0
6,1.636,0,0
6,1.606,0,0
6,1.424,0,0
6,1.722,0,0
6,1.361,0,0
6,1.494,0,0
6,1.285,0,0
6,1.602,0,0
6,1.591,0,0
6,1.519,0,0
6,1.464,0,0
6,1.67,0,0
6,1.525,0,0
6,1.334,0,0
6,1.592,0,0
6,1.253,0,0
6,1.406,0,0
6,1.181,0,0
6,1.233,0,0
6,1.286,0,0
6,1.333,0,0
6,1.44,0,0
6,1.147,0,0
6,1.373,0,0
6,1.468,0,0
6,1.402,0,0
6,1.261,0,0
6,1.389,0,0
6,1.259,0,0
6,1.48,0,0
6,1.489,0,0
6,1.226,0,0
6,1.067,0,0
6,1.166,0,0
6,1.36,0,0
6,1.269,0,0
6,1.465,0,0
6,1.328,0,0
6,1.231,0,0
6,1.332,0,0
6,1.435,0,0
6,1.217,0,0
6,1.186,0,0
6,1.161,0,0
6,1.125,0,0
6,1.258,0,0
6,1.295,0,0
6,1.211,0,0
6,1.298,0,0
6,1.151,0,0
6,1.223,0,0
6,1.18,0,0
6,1.168,0,0
6,1.248,0,0
6,1.194,0,0
6,1.323,0,0
6,1.301,0,0
6,1.152,0,0
6,1.24,0,0
6,1.212,0,0
6,1.401,0,0
6,1.199,0,0
6,1.203,0,0
6,1.266,0,0
6,1.303,0,0
6,1.367,0,0
6,1.459,0,0
6,1.428,0,0
6,1.48,0,0
6,1.41,0,0
6,1.238,0,0
6,1.274,0,0
6,1.161,0,0
6,1.226,0,0
6,1.314,0,0
6,1.395,0,0
6,1.249,0,0
6,1.403,0,0
6,1.518,0,0
6,1.4,0,0
6,1.323,0,0
6,1.252,0,0
6,1.545,0,0
6,1.292,0,0
6,1.415,0,0
6,1.327,0,0
6,1.309,0,0
6,1.145,0,0
6,1.068,0,0
6,1.362,0,0
6,1.238,0,0
6,1.324,0,0
6,1.367,0,0
6,1.323,0,0
6,1.409,0,0
6,1.379,0,0
6,1.271,0,0
6,1.142,0,0
6,1.188,0,0
6,1.283,0,0
6,1.295,0,0
6,1.23,0,0
6,1.19,0,0
6,1.126,0,0
6,1.019,0,0
6,1.421,0,0
6,1.562,0,0
6,1.392,0,0
6,1.373,0,0
6,1.36,0,0
6,1.482,0,0
6,1.374,0,0
6,1.218,0,0
6,1.414,0,0
6,1.338,0,0
6,1.388,0,0
6,1.449,0,0
6,1.51,0,0
6,1.48,0,0
6,1.38,0,0
6,1.509,0,0
6,1.314,0,0
6,1.415,0,0
6,1.494,0,0
6,1.617,0,0
6,1.579,0,0
6,1.477,0,0
6,1.428,0,0
6,1.427,0,0
6,1.552,0,0
6,1.45,0,0
6,1.517,0,0
6,1.64,0,0
6,1.38,0,0
6,1.465,0,0
6,1.718,0,0
6,1.902,0,0
6,1.824,0,0
6,1.851,0,0
6,1.902,0,0
6,1.646,0,0
6,1.777,0,0
6,1.744,0,0
6,1.827,0,0
6,1.816,0,0
6,1.85,0,0
6,1.818,0,0
6,1.998,0,0
6,1.899,0,0
6,1.989,0,0
6,1.924,0,0
6,2.059,0,0
6,2.015,0,0
6,1.866,0,0
6,2.044,0,0
6,2.014,0,0
6,2.019,0,0
6,1.874,0,0
6,1.944,0,0
6,2.073,0,0
6,2.164,0,0
6,2.087,0,0
6,2.248,0,0
6,2.079,0,0
6,2.183,0,0
6,2.173,0,0
6,1.952,0,0
6,2.115,0,0
6,1.951,0,0
6,1.896,0,0
