POP_BEST,POP_AVG,QUALS_CNT,SOL_CNT
346,17.467,0,0
346,292.221,0,0
346,295.843,0,0
346,296.909,0,0
352,299.557,0,0
353,294.955,0,0
362,298.671,0,0
368,288.523,0,0
377,289.342,0,0
385,288.636,0,0
450,302.261,0,0
453,308.575,0,0
454,312.228,0,0
454,318.165,0,0
454,308.817,0,0
457,315.123,0,0
457,319.09,0,0
457,318.362,0,0
458,317.846,0,0
458,320.985,0,0
458,326.049,0,0
458,325.21,0,0
468,325.226,0,0
468,327.973,0,0
514,332.607,0,0
514,332.576,0,0
514,346.105,0,0
516,350.763,0,0
516,353.136,0,0
516,346.867,0,0
516,360.708,0,0
516,353.453,0,0
516,360.898,0,0
522,362.769,0,0
522,362.916,0,0
536,363.427,0,0
540,376.483,0,0
540,371.018,0,0
542,377.774,0,0
542,374.594,0,0
542,380.388,0,0
556,384.798,0,0
556,378.585,0,0
557,380.473,0,0
557,390.132,0,0
565,387.215,0,0
565,384.569,0,0
633,385.372,0,0
633,399.667,0,0
670,397.594,0,0
670,396.422,0,0
670,413.196,0,0
670,409.895,0,0
670,430.654,0,0
670,428.388,0,0
670,413.845,0,0
693,411.559,0,0
693,434.81,0,0
693,433.916,0,0
693,448.668,0,0
693,447.941,0,0
693,436.87,0,0
693,462.494,0,0
693,455.968,0,0
703,447.802,0,0
703,440.449,0,0
703,470.09,0,0
703,463.942,0,0
703,463.732,0,0
703,472.958,0,0
703,484.18,0,0
703,482.129,0,0
703,476.614,0,0
703,478.246,0,0
703,459.585,0,0
703,481.957,0,0
748,491.13,0,0
748,479.677,0,0
748,487.983,0,0
755,502.704,0,0
757,496.585,0,0
757,506.086,0,0
757,503.109,0,0
785,512.232,0,0
785,495.094,0,0
820,518.833,0,0
820,530.308,0,0
820,536.772,0,0
827,546.647,0,0
827,550.061,0,0
827,542.115,0,0
827,544.94,0,0
827,568.03,0,0
827,553.607,0,0
827,573.598,0,0
827,592.13,0,0
827,591.559,0,0
844,573.908,0,0
844,609.51,0,0
851,584.124,0,0
851,598.954,0,0
854,605.402,0,0
854,597.225,0,0
857,595.676,0,0
857,599.698,0,0
857,617.743,0,0
857,617.828,0,0
857,602.468,0,0
857,588.656,0,0
857,604.958,0,0
857,594.728,0,0
857,604.881,0,0
899,615.771,0,0
899,607.015,0,0
899,593.581,0,0
902,600.025,0,0
904,604.789,0,0
904,601.021,0,0
904,609.234,0,0
904,602.006,0,0
966,606.616,0,0
967,642.118,0,0
967,660.904,0,0
967,644.995,0,0
967,649.887,0,0
967,615.645,0,0
967,633.793,0,0
967,615.085,0,0
967,640.062,0,0
967,651.929,0,0
967,648.678,0,0
967,646.438,0,0
967,647.021,0,0
967,665.67,0,0
967,641.535,0,0
967,637.833,0,0
967,649.559,0,0
967,650.925,0,0
967,658.095,0,0
969,653.084,0,0
969,660.066,0,0
969,644.251,0,0
969,616.547,0,0
969,658.003,0,0
969,622.884,0,0
969,627.848,0,0
969,639.904,0,0
969,640.792,0,0
972,634.486,0,0
972,634.344,0,0
978,626.362,0,0
981,648.687,0,0
982,639.145,0,0
