POP_BEST,POP_AVG,QUALS_CNT,SOL_CNT
1,0.137,0,0
1,0.886,0,0
1,0.889,0,0
1,0.864,0,0
2,0.874,0,0
2,0.993,0,0
2,1.331,0,0
2,1.152,0,0
2,1.198,0,0
2,1.009,0,0
2,1.02,0,0
2,0.942,0,0
2,0.862,0,0
3,1.339,0,0
3,1.244,0,0
3,1.437,0,0
3,1.479,0,0
3,1.633,0,0
3,1.664,0,0
3,1.592,0,0
3,1.605,0,0
3,1.5,0,0
3,1.387,0,0
3,1.282,0,0
3,1.526,0,0
3,1.481,0,0
3,1.28,0,0
3,1.344,0,0
3,1.436,0,0
3,1.349,0,0
3,1.491,0,0
3,1.491,0,0
3,1.379,0,0
3,1.487,0,0
3,1.459,0,0
3,1.485,0,0
3,1.454,0,0
3,1.576,0,0
3,1.501,0,0
3,1.694,0,0
3,1.659,0,0
3,1.658,0,0
3,1.635,0,0
3,1.593,0,0
3,1.577,0,0
3,1.573,0,0
3,1.515,0,0
3,1.472,0,0
3,1.538,0,0
3,1.617,0,0
3,1.596,0,0
3,1.777,0,0
3,1.595,0,0
3,1.642,0,0
3,1.593,0,0
3,1.588,0,0
3,1.617,0,0
3,1.756,0,0
3,1.765,0,0
3,1.659,0,0
3,1.691,0,0
3,1.71,0,0
3,1.554,0,0
3,1.563,0,0
3,1.444,0,0
3,1.519,0,0
3,1.541,0,0
3,1.68,0,0
3,1.578,0,0
3,1.616,0,0
3,1.669,0,0
3,1.619,0,0
3,1.687,0,0
3,1.746,0,0
3,1.747,0,0
3,1.599,0,0
3,1.718,0,0
3,1.684,0,0
3,1.572,0,0
3,1.662,0,0
4,1.697,0,0
4,1.671,0,0
4,1.839,0,0
5,1.74,0,0
5,1.586,0,0
5,1.796,0,0
5,1.996,0,0
5,1.885,0,0
5,1.988,0,0
5,1.87,0,0
5,1.989,0,0
5,1.816,0,0
5,2.008,0,0
5,1.7,0,0
5,2.135,0,0
5,2.162,0,0
5,2.07,0,0
5,2.037,0,0
5,1.977,0,0
5,2.008,0,0
5,2.1,0,0
5,2.053,0,0
5,2.146,0,0
5,1.685,0,0
5,2.003,0,0
5,2.062,0,0
5,1.982,0,0
5,1.848,0,0
5,1.894,0,0
5,1.745,0,0
5,1.732,0,0
5,2.057,0,0
5,1.863,0,0
5,2.155,0,0
5,2.164,0,0
5,2.34,0,0
5,2.101,0,0
5,2.097,0,0
5,2.213,0,0
5,2.194,0,0
5,2.195,0,0
5,2.193,0,0
5,2.209,0,0
5,2.162,0,0
5,1.91,0,0
5,1.847,0,0
5,1.858,0,0
5,1.829,0,0
5,1.928,0,0
5,1.993,0,0
5,2.041,0,0
5,2.058,0,0
5,1.63,0,0
5,1.965,0,0
5,1.951,0,0
5,1.628,0,0
5,2.005,0,0
5,2.05,0,0
5,1.843,0,0
5,1.881,0,0
5,1.831,0,0
5,2.003,0,0
5,1.871,0,0
5,1.938,0,0
5,1.643,0,0
5,1.619,0,0
5,1.929,0,0
5,2.096,0,0
5,1.951,0,0
5,1.8,0,0
5,1.859,0,0
5,1.889,0,0
5,2.072,0,0
5,1.949,0,0
5,1.844,0,0
5,1.996,0,0
5,2.046,0,0
5,1.94,0,0
5,1.778,0,0
5,2.131,0,0
5,2.196,0,0
5,2.399,0,0
5,2.093,0,0
5,2.182,0,0
5,2.045,0,0
5,2.155,0,0
5,2.043,0,0
5,2.17,0,0
5,2.382,0,0
5,2.414,0,0
5,2.237,0,0
5,1.826,0,0
5,2.314,0,0
5,2.239,0,0
5,2.078,0,0
5,2.091,0,0
5,1.924,0,0
5,2.116,0,0
5,2.106,0,0
5,1.846,0,0
5,1.687,0,0
5,1.811,0,0
5,1.884,0,0
5,1.894,0,0
5,1.928,0,0
5,1.939,0,0
5,1.909,0,0
5,1.925,0,0
5,2.08,0,0
5,2.026,0,0
5,1.938,0,0
5,2.206,0,0
5,2.102,0,0
5,1.87,0,0
5,2.189,0,0
5,1.773,0,0
5,2.066,0,0
5,2.07,0,0
5,1.913,0,0
5,1.979,0,0
5,2.097,0,0
5,2.09,0,0
5,1.927,0,0
5,2.169,0,0
5,2.223,0,0
5,2.017,0,0
5,2.009,0,0
5,2.145,0,0
5,1.921,0,0
5,1.745,0,0
5,1.882,0,0
5,1.985,0,0
5,1.877,0,0
5,1.924,0,0
5,2.055,0,0
5,2.145,0,0
5,2.162,0,0
5,2.31,0,0
5,2.179,0,0
5,2.058,0,0
5,2.221,0,0
5,2.343,0,0
5,2.221,0,0
5,2.229,0,0
5,2.252,0,0
5,2.155,0,0
5,2.235,0,0
5,2.284,0,0
5,2.248,0,0
5,2.128,0,0
5,2.535,0,0
5,2.367,0,0
5,2.147,0,0
5,1.828,0,0
5,1.791,0,0
5,2.001,0,0
5,1.871,0,0
5,1.989,0,0
5,1.791,0,0
5,2.161,0,0
5,2.218,0,0
