POP_BEST,POP_AVG,QUALS_CNT,SOL_CNT
346,18.13,0,0
347,288.449,0,0
349,299.051,0,0
351,287.508,0,0
353,292.381,0,0
357,300.254,0,0
357,298.066,0,0
368,294.979,0,0
406,297.186,0,0
438,303.918,0,0
445,306.023,0,0
447,310.766,0,0
467,312.071,0,0
470,319.615,0,0
507,315.928,0,0
507,319.516,0,0
509,324.351,0,0
511,325.423,0,0
513,334.763,0,0
513,331.276,0,0
513,339.275,0,0
513,345.343,0,0
513,344.79,0,0
513,344.074,0,0
513,344.076,0,0
513,351.937,0,0
513,343.684,0,0
513,343.381,0,0
513,345.885,0,0
513,348.33,0,0
513,347.708,0,0
513,351.871,0,0
513,348.118,0,0
513,352.255,0,0
524,350.584,0,0
524,349.607,0,0
524,355.397,0,0
524,358.965,0,0
524,356.223,0,0
524,363.12,0,0
524,362.251,0,0
525,363.71,0,0
525,365.658,0,0
562,363.97,0,0
563,361.44,0,0
563,361.754,0,0
562,366.411,0,0
563,363.447,0,0
563,369.147,0,0
566,359.606,0,0
564,368.209,0,0
574,367.182,0,0
575,366.797,0,0
580,371.523,0,0
583,375.246,0,0
588,371.015,0,0
597,378.549,0,0
597,383.672,0,0
597,391.315,0,0
625,383.541,0,0
630,390.445,0,0
630,392.4,0,0
640,384.1,0,0
647,394.078,0,0
657,393.504,0,0
658,400.401,0,0
658,394.189,0,0
658,405.808,0,0
658,403.921,0,0
660,407.022,0,0
660,412.81,0,0
660,410.904,0,0
683,413.813,0,0
683,413.66,0,0
685,429.321,0,0
685,437.202,0,0
685,436.729,0,0
705,431.07,0,0
705,441.92,0,0
705,454.357,0,0
705,454.39,0,0
705,457.481,0,0
705,460.473,0,0
705,455.252,0,0
705,446.807,0,0
705,457.037,0,0
705,454.185,0,0
705,461.151,0,0
705,463.363,0,0
705,462.236,0,0
705,459.302,0,0
705,461.734,0,0
705,454.239,0,0
705,452.276,0,0
705,462.843,0,0
705,458.558,0,0
705,454.105,0,0
705,457.712,0,0
705,454.077,0,0
705,459.974,0,0
705,459.824,0,0
705,451.22,0,0
705,465.256,0,0
706,457.843,0,0
706,465.445,0,0
706,453.922,0,0
706,465.938,0,0
706,467.717,0,0
714,463.097,0,0
714,466.392,0,0
714,470.115,0,0
714,460.438,0,0
714,465.848,0,0
715,473.69,0,0
715,475.017,0,0
715,466.188,0,0
739,466.281,0,0
739,482.009,0,0
793,479.983,0,0
800,470.49,0,0
800,485.77,0,0
806,476.575,0,0
806,488.061,0,0
806,482.31,0,0
806,491.12,0,0
806,501.232,0,0
823,498.251,0,0
823,481.082,0,0
842,489.999,0,0
842,500.84,0,0
842,503.246,0,0
842,505.317,0,0
842,512.22,0,0
842,521.782,0,0
842,496.194,0,0
842,513.777,0,0
842,504.982,0,0
842,520.125,0,0
842,496.74,0,0
842,501.728,0,0
842,512.946,0,0
842,508.21,0,0
842,502.313,0,0
842,493.131,0,0
842,506.413,0,0
842,516.209,0,0
842,515.332,0,0
842,507.386,0,0
842,503.723,0,0
842,498.267,0,0
842,517.457,0,0
842,498.441,0,0
842,515.618,0,0
842,510.788,0,0
842,515.555,0,0
842,507.251,0,0
842,500.926,0,0
842,511.313,0,0
842,516.084,0,0
844,510.242,0,0
844,524.591,0,0
844,517.43,0,0
844,520.327,0,0
844,522.835,0,0
844,528.196,0,0
844,511.625,0,0
844,516.043,0,0
844,521.759,0,0
844,511.747,0,0
844,511.482,0,0
846,519.882,0,0
846,507.218,0,0
846,504.962,0,0
846,496.158,0,0
846,510.866,0,0
900,502.161,0,0
900,520.365,0,0
901,517.829,0,0
901,520.764,0,0
901,526.957,0,0
901,526.898,0,0
901,544.641,0,0
901,536.212,0,0
901,515.964,0,0
901,532.319,0,0
901,530.073,0,0
901,534.291,0,0
901,538.089,0,0
901,536.414,0,0
901,534.353,0,0
901,539.883,0,0
901,534.43,0,0
902,539.922,0,0
902,538.922,0,0
902,538.049,0,0
902,542.818,0,0
902,533.913,0,0
902,552.361,0,0
902,532.854,0,0
902,545.692,0,0
902,543.792,0,0
902,554.805,0,0
902,537.715,0,0
902,537.893,0,0
902,538.03,0,0
902,533.862,0,0
902,540.207,0,0
902,541.028,0,0
902,528.319,0,0
902,542.96,0,0
902,543.336,0,0
902,545.212,0,0
902,556.679,0,0
902,546.865,0,0
902,545.148,0,0
902,537.383,0,0
902,542.484,0,0
902,548.388,0,0
902,552.751,0,0
902,556.818,0,0
901,538.717,0,0
901,539.716,0,0
901,573.277,0,0
901,568.151,0,0
901,557.537,0,0
901,551.318,0,0
901,554.45,0,0
901,563.931,0,0
901,551.706,0,0
901,558.162,0,0
901,559.883,0,0
901,570.612,0,0
901,574.377,0,0
901,563.03,0,0
901,562.497,0,0
901,558.599,0,0
902,572.462,0,0
902,568.052,0,0
902,562.999,0,0
902,571.324,0,0
902,568.242,0,0
902,577.184,0,0
902,566.372,0,0
902,564.603,0,0
902,558.33,0,0
902,560.499,0,0
902,573.407,0,0
902,570.168,0,0
902,556.935,0,0
902,563.403,0,0
902,555.279,0,0
902,570.847,0,0
902,566.51,0,0
902,557.593,0,0
902,577.737,0,0
902,550.943,0,0
902,569.136,0,0
904,575.692,0,0
904,589.479,0,0
904,572.565,0,0
904,564.762,0,0
904,568.144,0,0
904,578.283,0,0
904,591.066,0,0
904,584.507,0,0
905,589.998,0,0
905,587.63,0,0
905,579.4,0,0
905,586.563,0,0
920,591.38,0,0
921,583.035,0,0
921,588.728,0,0
921,569.852,0,0
922,578.65,0,0
922,566.155,0,0
923,591.845,0,0
924,589.97,0,0
924,588.544,0,0
925,600.966,0,0
926,591.719,0,0
946,599.803,0,0
946,602.587,0,0
946,608.255,0,0
947,586.794,0,0
947,578.781,0,0
958,580.369,0,0
962,597.035,0,0
962,612.734,0,0
962,631.678,0,0
963,627.089,0,0
963,629.752,0,0
963,611.647,0,0
967,632.784,0,0
967,622.843,0,0
967,626.374,0,0
969,627.425,0,0
969,621.506,0,0
969,614.342,0,0
969,620.318,0,0
971,626.113,0,0
971,625.398,0,0
971,612.127,0,0
972,624.621,0,0
972,624.997,0,0
972,607.709,0,0
972,629.122,0,0
972,616.182,0,0
972,630.429,0,0
972,631.114,0,0
972,619.527,0,0
987,631.815,0,0
990,642.329,0,0
990,617.535,0,0
990,607.15,0,0
990,592.469,0,0
990,614.03,0,0
990,610.914,0,0
990,635.608,0,0
990,595.606,0,0
990,613.248,0,0
990,606.835,0,0
990,632.045,0,0
988,638.054,0,0
990,627.066,0,0
990,618.948,0,0
990,612.801,0,0
990,617.695,0,0
989,594.471,0,0
987,623.168,0,0
987,623.571,0,0
987,608.663,0,0
989,612.798,0,0
988,610.646,0,0
987,602.23,0,0
987,609.421,0,0
988,618.063,0,0
988,621.624,0,0
990,607.578,0,0
989,601.583,0,0
989,605.998,0,0
989,599.231,0,0
989,597.625,0,0
989,614.169,0,0
989,604.552,0,0
989,618.788,0,0
989,628.247,0,0
989,615.243,0,0
989,611.515,0,0
989,578.343,0,0
989,591.279,0,0
990,600.201,0,0
990,594.17,0,0
990,603.531,0,0
990,589.54,0,0
991,591.154,0,0
991,606.843,0,0
991,584.513,0,0
991,586.373,0,0
991,576.436,0,0
991,597.671,0,0
991,594.263,0,0
991,577.801,0,0
991,583.952,0,0
991,571.239,0,0
991,581.648,0,0
991,582.433,0,0
991,586.678,0,0
992,596.504,0,0
992,594.002,0,0
992,584.836,0,0
992,598.694,0,0
992,578.369,0,0
992,584.262,0,0
992,586.361,0,0
992,587.687,0,0
992,592.689,0,0
992,609.315,0,0
992,585.279,0,0
992,578.284,0,0
992,597.3,0,0
991,580.915,0,0
991,583.462,0,0
991,588.938,0,0
