POP_BEST,POP_AVG,QUALS_CNT,SOL_CNT
7,0.069,0,0
7,2.769,0,0
7,2.445,0,0
8,5.012,0,0
1000,5.352,1,1
1000,143.653,140,140
1000,718.645,711,711
1000,727.83,714,714
1000,714.549,706,706
1000,732.621,723,723
1000,736.506,733,733
1000,746.374,736,736
1000,703.472,689,689
1000,728.317,720,720
1000,715.947,707,707
1000,712.722,705,705
1000,720.757,710,710
1000,728.394,713,713
1000,725.647,704,704
1000,715.216,700,700
1000,729.14,715,715
1000,741.806,724,724
1000,695.355,679,679
1000,741.28,733,733
1000,723.259,713,713
1000,725.005,715,715
1000,754.188,743,743
1000,729.54,718,718
1000,729.337,725,725
1000,725.808,720,720
1000,708.791,698,698
1000,713.313,708,708
1000,758.752,754,754
1000,728.4,720,720
1000,735.764,726,726
1000,709.17,696,696
1000,727.231,720,720
1000,733.582,727,727
1000,719.588,713,713
1000,747.221,743,743
1000,741.308,735,735
1000,745.773,742,742
1000,741.788,731,731
1000,778.131,770,770
1000,746.79,743,743
1000,722.513,718,718
1000,733.09,727,727
1000,735.816,727,727
1000,728.19,722,722
1000,740.148,727,727
1000,731.702,713,713
1000,718.321,695,695
1000,733.422,727,727
1000,747.382,734,734
1000,731.269,721,721
1000,716.46,706,706
1000,747.652,740,740
1000,730.191,723,723
1000,749.747,741,741
1000,736.4,731,731
1000,750.574,743,743
1000,740.967,732,732
1000,726.258,714,714
1000,738.261,729,729
1000,748.188,739,739
1000,741.875,729,729
1000,749.136,745,745
1000,750.325,743,743
1000,732.752,726,726
1000,746.409,735,735
1000,736.615,729,729
1000,731.435,726,726
1000,717.925,705,705
1000,754.179,744,744
1000,714.497,705,705
1000,720.308,717,717
1000,753.682,747,747
1000,721.834,715,715
1000,746.323,742,742
1000,735.29,731,731
1000,750.368,740,740
1000,776.772,766,766
1000,750.423,734,734
1000,749.181,736,736
1000,770.275,759,759
1000,746.71,741,741
1000,736.663,728,728
1000,763.592,754,754
1000,761.199,752,752
1000,711.668,695,695
1000,762.15,742,742
1000,769.64,754,754
1000,773.207,761,761
1000,740.621,735,735
1000,767.001,760,760
1000,742.816,732,732
1000,737.961,733,733
1000,767.211,766,766
1000,754.256,748,748
1000,743.223,741,741
1000,755.434,752,752
1000,774.205,768,768
1000,752.937,748,748
1000,773.459,768,768
1000,741.644,734,734
1000,764.101,760,760
1000,759.723,754,754
1000,756.079,749,749
1000,756.166,743,743
1000,753.388,752,752
1000,751.052,747,747
1000,759.595,752,752
1000,755.612,747,747
1000,762.804,755,755
1000,762.622,759,759
1000,778.962,773,773
1000,784.602,779,779
1000,772.58,767,767
1000,768.191,761,761
1000,763.853,757,757
1000,752.292,745,745
1000,763.112,756,756
1000,763.186,755,755
1000,786.334,781,781
1000,785.132,783,783
1000,734.259,729,729
