0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1
1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,2,1,2,1,2,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1
2,2,1,1,1,2,2,1,1,2,1,1,2,2,1,1,1,2,1,2,1,2,1,2,1,2,2,2,1,2,1,1,1,1,1,1,1,1,1,2,2,1,2,1,2,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,1,2,2,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,1,2,1,1,2,2,1,1,1,1,2
3,2,2,1,1,2,2,1,1,2,2,1,2,2,1,1,1,2,1,2,2,2,1,2,1,2,2,2,1,2,1,1,1,1,1,2,1,1,1,2,3,2,2,1,2,2,2,1,1,2,1,1,2,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,1,2,2,1,2,1,1,2,1,1,1,2,1,1,1,1,1,1,2,1,1,2,1,2,1,1,2,2,2,1,1,1,2
4,2,2,1,1,2,2,1,2,2,1,1,2,2,1,1,1,2,1,2,2,3,1,2,2,2,2,2,1,2,1,1,2,1,1,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,1,1,2,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,1,2,1,1,2,1,1,1,2,1,1,1,1,1,1,2,1,1,2,1,2,1,1,2,2,2,1,1,1,2
5,2,2,1,2,2,2,1,2,2,1,1,2,2,1,1,1,2,1,2,2,3,1,3,2,2,2,2,1,2,1,1,2,1,1,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,1,1,2,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,1,2,1,2,2,1,2,2,2,2,1,1,1,1,1,2,1,1,2,1,2,2,2,2,2,2,1,2,1,2
6,2,2,1,1,2,2,1,2,2,1,2,2,2,1,2,1,2,1,2,2,3,1,3,2,2,2,2,1,2,1,1,2,1,1,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,1,1,2,1,2,2,1,1,2,2,2,2,2,2,2,1,2,1,2,2,1,2,2,2,2,1,1,1,1,1,2,1,1,2,1,2,2,2,2,3,2,1,2,1,2
7,2,2,2,1,2,2,1,2,2,1,2,2,2,1,2,1,2,1,2,2,3,2,3,2,2,2,2,2,2,1,1,3,1,2,2,2,2,2,2,3,2,2,3,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,1,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,1,1,1,2,2,2,1,2,1,2,2,2,2,3,2,1,2,1,2
8,2,2,2,1,2,2,1,2,2,2,2,2,2,1,2,1,2,1,2,2,3,2,3,2,2,2,2,2,2,1,1,3,1,2,2,2,3,2,2,3,2,2,3,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,1,1,2,2,2,2,2,2,3,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,2,2,3,2,1,2,1,2
9,2,2,2,1,2,2,1,2,2,2,2,3,2,1,2,1,2,1,3,2,3,2,3,2,2,2,2,2,2,1,1,3,1,2,2,2,3,2,2,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,1,3,2,2,2,3,2,1,2,1,2
10,2,2,2,1,2,2,1,3,2,2,2,3,2,1,2,1,2,1,3,2,3,2,3,2,2,2,2,2,2,1,1,3,2,2,2,2,3,2,2,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,2,1,2,1,3,2,2,2,3,2,1,2,1,2
11,2,2,2,1,2,2,1,3,2,3,2,3,2,1,2,1,2,1,3,2,3,2,3,2,2,2,3,2,2,1,1,3,2,2,2,2,3,2,2,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,3,2,3,2,2,2,2,2,2,2,2,2,2,2,1,3,2,2,1,2,1,3,2,2,2,3,2,1,2,1,2
12,2,2,2,1,2,2,2,3,2,3,2,3,2,1,2,1,2,1,3,2,3,3,3,2,2,2,3,2,2,1,1,3,2,2,2,2,3,2,2,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,2,1,2,2,2,2,2,2,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,1,2,1,3,2,2,2,3,2,1,2,1,2
13,2,2,2,1,2,2,2,3,3,3,2,3,2,1,2,1,2,2,3,2,3,3,3,2,2,2,3,2,2,1,1,3,2,2,2,3,3,2,2,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,3,2,2,2,2,2,3,2,3,2,2,3,2,2,3,2,2,2,2,2,2,3,2,3,2,2,1,4,2,2,2,3,2,1,2,1,2
14,2,2,2,1,2,2,2,3,3,3,2,3,2,1,3,1,2,2,3,2,3,3,3,2,2,2,3,2,2,1,1,3,2,2,2,3,3,2,2,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,2,2,2,2,3,2,3,2,2,3,2,2,3,2,2,2,2,2,2,3,2,3,2,2,1,4,2,2,2,3,2,1,2,1,2
15,2,2,2,1,2,2,2,3,3,3,2,3,2,1,3,1,2,2,3,2,3,3,3,3,2,2,3,2,2,1,1,3,2,2,2,3,3,2,2,3,2,2,3,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,3,2,2,3,3,2,3,2,2,3,2,3,2,2,3,2,2,3,2,2,2,2,2,2,3,2,3,2,2,1,4,2,2,2,3,2,1,2,1,2
16,2,2,2,1,2,2,2,3,3,3,2,3,2,1,3,2,2,2,3,2,3,3,3,3,2,2,3,2,2,1,2,4,2,2,2,3,3,2,2,3,2,2,3,2,2,2,2,3,2,2,2,2,3,2,2,2,2,2,2,2,3,2,2,3,3,2,2,2,2,3,2,3,2,2,3,2,3,3,3,2,2,2,2,2,3,2,3,2,2,1,4,2,2,2,3,2,1,2,1,2
17,2,2,2,1,2,2,2,3,3,3,2,3,2,2,3,2,2,2,3,2,3,3,3,3,2,2,3,2,2,1,2,4,2,2,2,3,3,2,2,3,2,2,3,2,2,2,2,3,2,2,2,2,3,2,2,2,2,2,3,2,3,2,2,3,3,2,3,2,2,3,2,3,2,2,3,2,3,3,3,2,2,2,2,2,3,2,3,2,2,1,4,2,2,2,3,2,1,2,1,2
18,2,2,2,1,2,2,2,3,3,3,2,3,2,2,3,2,2,2,3,2,3,3,3,3,2,2,3,2,2,1,2,4,2,2,2,3,3,2,3,3,2,2,3,2,2,2,2,3,2,2,3,2,3,2,2,2,2,2,3,2,3,2,2,3,3,2,3,2,2,3,2,3,2,2,3,2,3,3,3,2,2,2,2,2,3,2,3,2,2,1,4,2,2,2,3,2,1,2,1,2
19,2,2,2,1,2,2,2,3,3,3,2,3,2,2,3,2,2,2,3,2,3,3,3,3,2,2,3,2,2,1,2,4,2,2,2,3,3,2,3,3,2,2,3,2,2,2,2,3,2,2,3,2,3,2,2,2,2,2,3,2,3,2,2,3,3,2,3,2,2,3,2,3,2,2,3,2,3,3,3,2,2,2,2,2,3,2,3,2,2,1,4,2,2,2,3,2,1,2,1,2
20,2,2,2,1,2,2,2,3,3,3,2,3,2,2,3,2,2,2,3,2,3,3,3,3,2,2,3,2,2,1,2,4,2,2,2,3,3,2,3,3,2,2,3,2,2,2,2,3,2,2,3,2,3,2,2,2,2,2,3,2,3,2,2,3,3,2,3,2,2,3,2,3,2,2,3,2,3,3,3,2,2,2,2,2,3,2,3,2,2,1,4,2,2,2,3,2,1,2,2,3
21,2,2,2,1,2,2,2,3,3,3,2,3,2,2,3,2,2,2,3,2,3,3,3,3,2,2,3,2,2,1,2,4,2,2,2,3,3,2,3,3,2,2,3,2,3,2,2,3,3,2,3,2,3,2,2,3,2,2,3,2,3,2,2,3,3,2,3,2,2,3,2,3,2,2,3,2,3,3,3,2,2,2,2,2,3,2,3,2,2,1,4,2,3,2,3,2,1,2,2,3
22,2,2,2,1,2,2,2,3,3,3,2,3,3,2,3,3,2,2,3,2,3,3,3,3,2,2,3,2,2,1,2,4,2,2,2,3,3,2,3,3,2,2,3,2,3,2,2,3,3,3,3,3,3,2,2,3,2,2,4,2,3,2,2,3,3,2,3,2,2,3,2,3,2,2,3,2,3,3,3,2,2,2,2,2,3,2,3,2,2,1,4,2,3,2,3,2,1,2,2,3
23,2,2,2,1,2,2,2,3,3,3,2,3,3,2,3,3,2,2,3,2,3,3,3,3,2,2,3,2,2,1,2,4,2,2,2,3,3,2,3,3,2,2,3,3,3,2,2,3,3,3,3,3,3,2,2,3,2,2,4,2,3,2,2,3,3,2,3,2,2,3,2,3,2,2,3,2,3,3,3,2,2,2,3,2,3,3,3,2,2,2,4,2,3,2,3,2,1,2,2,3
24,2,2,2,1,2,3,2,3,3,3,2,3,3,2,3,3,2,2,3,2,3,3,3,3,2,2,3,3,2,2,2,4,2,2,2,3,3,2,3,3,2,2,3,3,3,2,2,3,3,3,3,3,3,2,2,3,2,2,4,2,3,2,2,3,3,2,3,2,2,3,3,3,2,2,3,2,3,3,3,2,2,2,3,2,3,3,3,2,2,2,4,2,3,2,3,2,1,2,2,3
25,2,2,2,1,2,3,2,3,3,3,2,3,3,2,3,3,2,2,3,2,3,3,3,3,2,2,3,3,2,2,2,4,2,2,2,3,3,2,3,3,2,2,3,3,3,2,2,3,3,3,3,3,3,2,2,3,2,2,4,2,3,2,2,3,3,2,3,2,2,3,3,3,2,2,3,2,3,3,3,2,2,2,3,2,3,3,3,2,2,2,4,2,3,2,3,2,1,2,2,3
26,2,2,2,1,2,3,2,3,3,3,2,3,3,2,3,3,2,2,3,2,3,3,3,3,2,2,3,3,2,2,2,4,2,2,2,3,3,2,3,3,2,2,3,3,3,2,2,3,3,3,3,3,3,2,2,3,2,2,4,2,3,2,2,3,3,2,3,2,2,3,3,3,2,2,3,2,3,3,3,2,2,2,3,2,3,3,3,2,2,2,4,2,3,2,3,2,1,2,2,3
