0,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1
1,1,1,2,1,1,1,1,2,2,1,1,1,2,2,1,1,2,1,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,2,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1
2,1,1,1,1,1,1,2,2,2,1,1,1,2,2,1,1,2,1,1,1,2,2,1,1,1,1,2,2,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,2,2,1,2,2,1,2,1,2,2,1,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,2,1,1,2
3,1,1,1,2,1,1,2,2,2,1,1,1,2,2,1,1,2,1,1,1,2,2,1,1,2,1,2,2,2,1,1,2,2,1,1,2,2,1,1,1,1,1,1,2,2,1,1,1,2,2,1,1,2,1,1,1,1,2,1,1,2,2,1,1,2,1,2,1,2,2,1,2,1,2,1,1,2,2,1,2,1,1,1,1,1,1,1,1,2,1,2,1,2,2,1,1,2,1,2,2
4,1,1,1,2,1,1,2,2,2,1,1,2,2,2,1,1,2,1,1,1,2,2,1,1,2,1,2,2,2,1,1,1,2,1,1,2,2,1,1,1,1,1,1,2,2,1,1,2,1,2,1,1,2,2,1,1,1,2,1,1,2,2,1,2,2,1,2,1,2,2,1,2,1,2,2,2,2,2,1,1,1,1,2,1,1,2,2,1,2,1,2,1,2,2,2,1,2,1,2,2
5,2,1,1,2,2,1,3,2,2,1,2,2,2,2,1,1,2,1,1,1,2,2,1,1,2,1,2,2,2,1,1,1,2,1,1,2,2,1,1,1,1,1,1,2,2,1,1,2,1,2,1,1,2,2,1,1,1,2,1,1,2,2,2,2,2,1,2,1,2,2,1,2,1,2,2,2,2,2,2,2,1,1,2,2,1,2,2,1,2,1,2,1,2,2,1,2,2,1,2,2
6,2,1,1,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2,1,1,2,2,2,1,2,2,2,2,2,1,1,1,2,2,1,2,2,1,1,1,1,1,1,2,2,2,1,2,2,2,1,1,2,2,1,1,1,2,2,2,2,2,2,2,2,1,2,1,2,2,1,2,1,2,2,2,2,2,2,2,1,1,2,1,1,2,2,1,2,1,2,1,2,2,1,1,2,1,2,2
7,2,2,2,2,2,1,3,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,1,1,1,2,2,1,2,2,1,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,2,1,2,1,2,2,1,2,2,2,2,2,1,2,1,2,2,1,2,1,2,2,2,2,2,2,2,1,1,2,2,1,2,2,1,2,1,2,1,2,2,1,1,2,1,2,2
8,3,2,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,2,2,1,2,2,1,1,2,1,1,1,2,2,1,1,2,2,2,2,1,2,2,1,2,1,2,2,1,2,2,2,2,2,1,2,1,2,2,1,2,1,2,2,2,2,2,2,2,1,1,2,2,1,3,2,1,2,1,2,1,2,2,1,1,2,1,2,2
9,3,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,1,1,1,1,1,2,2,1,1,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,1,2,2,1,2,1,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,1,2,1,2,2,1,2,2,1,2,2
10,3,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,1,1,1,1,1,2,2,1,1,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,1,2,2,1,2,1,2,2,2,2,2,2,2,1,1,2,2,2,3,2,1,2,1,2,1,2,2,1,2,2,1,2,2
11,3,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2,1,1,2,2,1,1,2,2,1,1,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,1,2,2,2,3,2,1,2,1,2,1,2,2,1,2,3,1,2,2
12,3,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,1,2,1,1,1,2,2,1,2,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,2,2,2,1,2,2,1,2,3,1,2,2
13,3,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,1,2,3,2,2,2,1,2,2,2,2,1,2,2,3,1,2,1,1,2,2,2,1,2,2,2,2,2,1,2,2,1,2,2,2,3,1,2,2,2,3,2,1,2,2,2,2,1,2,1,2,1,2,2,2,2,2,1,1,2,2,2,3,2,2,2,2,2,1,2,2,1,2,3,1,2,2
14,3,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,1,2,3,2,2,2,1,2,3,2,2,2,2,2,3,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,3,1,2,2,2,3,2,1,2,2,2,2,1,2,1,2,1,2,2,2,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,1,2,3,1,2,2
15,3,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,3,2,2,2,1,2,3,2,2,2,2,2,3,2,2,1,1,2,2,2,1,2,3,2,2,2,2,2,2,1,2,2,2,3,2,2,2,2,3,3,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,3,2,2,2,3,2,1,2,2,1,2,3,1,2,3
