POP_BEST,POP_AVG,QUALS_CNT,SOL_CNT
346,17.336,0,0
346,295.826,0,0
346,297.787,0,0
362,303.404,0,0
364,298.159,0,0
364,285.52,0,0
366,296.051,0,0
390,293.438,0,0
413,307.754,0,0
479,316.92,0,0
481,323.991,0,0
483,326.166,0,0
484,327.114,0,0
491,331.895,0,0
516,335.165,0,0
582,336.682,0,0
636,354.785,0,0
656,360.092,0,0
657,366.543,0,0
657,371.493,0,0
657,373.961,0,0
657,372.882,0,0
659,374.749,0,0
661,378.121,0,0
661,381.414,0,0
661,396.609,0,0
693,406.828,0,0
697,427.004,0,0
697,424.692,0,0
699,431.121,0,0
699,442.324,0,0
702,435.027,0,0
704,424.914,0,0
704,439.3,0,0
704,451.554,0,0
704,440.519,0,0
704,442.796,0,0
704,445.563,0,0
735,442.635,0,0
735,437.814,0,0
735,444.703,0,0
738,431.802,0,0
738,439.181,0,0
738,448.134,0,0
738,452.41,0,0
738,449.354,0,0
738,458.729,0,0
738,443.346,0,0
738,459.223,0,0
738,450.348,0,0
738,461.13,0,0
738,460.35,0,0
738,467.737,0,0
738,463.413,0,0
738,458.775,0,0
738,456.4,0,0
738,466.524,0,0
738,467.704,0,0
759,460.34,0,0
759,468.206,0,0
759,467.403,0,0
759,463.998,0,0
792,467.207,0,0
815,485.577,0,0
847,496.183,0,0
847,504.116,0,0
847,489.407,0,0
847,503.213,0,0
847,490.883,0,0
847,494.568,0,0
847,527.755,0,0
850,525.235,0,0
850,524.369,0,0
855,509.66,0,0
855,547.868,0,0
855,529.574,0,0
855,538.692,0,0
860,549.45,0,0
860,530.342,0,0
860,530.648,0,0
860,530.334,0,0
860,526.657,0,0
860,525.387,0,0
860,524.473,0,0
860,527.4,0,0
860,534.399,0,0
860,542.482,0,0
860,550.116,0,0
860,541.808,0,0
860,533.084,0,0
860,531.99,0,0
860,545.928,0,0
860,515.243,0,0
860,525.064,0,0
860,549.481,0,0
860,532.817,0,0
860,529.767,0,0
860,524.112,0,0
860,535.777,0,0
860,527.337,0,0
860,533.986,0,0
860,541.505,0,0
860,541.651,0,0
860,549.97,0,0
860,559.742,0,0
860,532.123,0,0
860,542.771,0,0
860,543.829,0,0
860,523.605,0,0
860,547.925,0,0
860,543.813,0,0
860,550.506,0,0
860,530.997,0,0
990,541.289,0,0
996,618.743,0,0
997,615.099,0,0
997,632.253,0,0
997,604.586,0,0
997,633.847,0,0
997,626.577,0,0
997,620.871,0,0
997,625.091,0,0
997,636.488,0,0
997,609.635,0,0
997,602.723,0,0
997,624.927,0,0
997,622.129,0,0
997,628.684,0,0
997,623.587,0,0
997,613.088,0,0
997,628.387,0,0
1000,614.598,1,1
1000,610.029,274,274
1000,612.936,291,291
1000,614.021,288,288
1000,614.881,297,297
1000,605.86,277,277
1000,621.532,308,308
1000,615.362,285,285
1000,594.918,272,272
1000,620.202,325,325
1000,620.323,305,305
1000,609.159,299,299
1000,606.806,278,278
1000,623.791,297,297
1000,612.257,296,296
1000,611.361,288,288
1000,601.438,266,266
1000,605.019,278,278
1000,595.729,276,275
1000,615.706,281,279
1000,599.128,274,271
1000,615.076,276,274
1000,608.401,289,289
1000,602.726,269,269
1000,624.095,295,295
1000,626.328,304,303
1000,610.123,279,278
1000,604.466,282,281
1000,612.291,286,283
1000,612.379,289,285
1000,609.899,276,268
1000,599.302,274,272
1000,614.971,304,303
1000,615.026,285,285
1000,612.842,289,289
1000,619.656,289,289
1000,632.435,310,309
1000,636.5,318,317
1000,635.694,325,323
1000,626.296,301,300
1000,639.033,341,341
1000,657.052,350,350
1000,635.075,333,333
1000,629.517,316,316
1000,638.278,339,339
1000,636.137,334,334
1000,643.795,340,340
1000,649.87,350,350
1000,646.969,355,355
1000,639.114,323,323
1000,654.071,360,360
1000,647.188,360,360
1000,640.003,338,338
1000,652.951,354,354
1000,626.001,326,326
1000,657.598,354,354
1000,659.362,354,354
1000,666.314,378,378
1000,661.166,360,360
1000,647.549,346,346
1000,654.085,355,355
1000,652.474,351,351
1000,652.342,349,349
1000,640.911,350,350
1000,666.641,374,373
1000,653.524,358,358
1000,651.087,345,345
1000,649.006,359,359
1000,646.597,344,344
1000,641.864,337,337
1000,657.29,368,368
1000,634.834,330,330
1000,663.589,383,383
1000,654.737,354,354
1000,639.742,345,345
1000,672.003,388,388
1000,647.437,359,359
1000,651.865,338,338
1000,655.487,363,363
1000,653.546,361,361
1000,651.139,349,349
1000,654.205,351,350
1000,665.973,371,367
1000,663.351,379,373
1000,656.842,361,357
1000,654.71,351,347
1000,644.709,333,332
1000,653.954,356,356
1000,659.011,372,372
1000,650.946,356,356
1000,646.122,348,348
1000,649.343,354,354
1000,657.957,367,367
1000,660.898,353,353
1000,651.6,359,359
1000,666.671,378,378
1000,647.779,347,347
1000,652.301,342,342
1000,635.074,327,327
1000,668.09,382,382
1000,658.416,376,376
1000,670.257,375,375
1000,664.092,376,376
1000,657.397,366,365
1000,645.305,339,339
1000,673.158,390,390
1000,647.953,339,339
1000,657.321,367,367
1000,659.385,382,382
1000,656.052,360,360
1000,652.491,356,356
1000,646.008,328,328
1000,658.923,368,368
1000,654.082,357,357
1000,652.093,350,350
1000,640.994,336,336
1000,672.149,384,383
1000,646.305,322,321
1000,661.507,360,359
1000,668.442,371,370
1000,663.059,359,358
1000,654.835,368,367
1000,665.816,378,374
1000,663.391,355,352
1000,663.835,378,377
1000,653.331,345,343
1000,668.381,371,370
1000,681.434,383,382
1000,661.69,358,358
1000,645.903,357,356
1000,661.165,376,375
